,Product ID,Review ID,Company,Review,Stars,Overall Review
579,45,11,Redmi,Very good product and very good response from seller.. Very fast delivery,5,Positive
580,45,12,Redmi,BarakAllah... Excellent,5,Positive
581,45,13,Redmi,I received my parcel. Excellent product for the supplier. Fast delivery.Highly recommended.,5,Positive
582,45,14,Redmi,the product was good seller is very cooperative. recommend,5,Positive
583,45,15,Redmi,"genuine seller, best product",5,Positive
584,46,1,vivo,box was damaged. there was no seal on a box mobile was used .the gift they shown in pictures was different from what they sent .very bad experience .,1,Negative
585,46,2,vivo,mobiles itna mahnga lia battery time not good jo gift beja wo to bilcul h bekar ha is se acha 1000 ma jo daraz se order kary wo best ha main cheez no seal on the box box fully opened too much dispoint to see the mob and gift no handfree charger b i think change tha 3 ganty ma full charge karta din ma 2 bar charge karna parta but,1,Negative
586,46,3,vivo,Nice mobile and good delivery.,5,Positive
587,46,4,vivo,we are very happy to see the free gift with it.,5,Positive
588,46,5,vivo,excellent delivery service and good quality original mobile,5,Positive
589,46,6,vivo,mobiles itna mahnga lia battery time not good jo gift beja wo to bilcul h bekar ha is se acha 1000 ma jo daraz se order kary wo best ha main cheez no seal on the box box fully opened too much dispoint to see the mob and gift no handfree charger b i think change tha 3 ganty ma full charge karta din ma 2 bar charge karna parta but,1,Negative
590,46,7,vivo,box was damaged. there was no seal on a box mobile was used .the gift they shown in pictures was different from what they sent .very bad experience .,1,Negative
591,46,8,vivo,daraz is the most pathetic platform of entire world seller was highly non responsive and delayed the order similary draaz customer support was constant agony,1,Negative
592,46,9,vivo,mobile v29e acha set nhn he jitne price he,1,Neutral
593,46,10,vivo,jhoota seller hy gift tha is k sath nai dia😡😡😡rate b zayada hy is phone ka,1,Positive
594,47,1,Redmi,ma samajhta hon mobile bohat achha ha fast ha camera achha ha lakin isma apko home screen pr hi ads milna shuru ho jainga jo hr kuch seconds bad start ho jainga ye bohat annoying experience ha,5,Positive
595,47,2,Redmi,Very satisfied....good experience.recieved in just two day's.,5,Neutral
596,47,3,Redmi,Great new packed Phone Same like as pictures Awesome battery timing Camera result Everything is great Thank you,5,Positive
597,47,4,Redmi,Great new packed Phone Same like as pictures Awesome battery timing Camera result Everything is great Thank you,5,Positive
598,47,5,Redmi,"Good and newly packed phone, Accessories was complete and seller send the product on time.. Recommend to all!! 👍👍👍",5,Positive
599,47,6,Redmi,"nice set at price, looks good, performance good,",5,Positive
600,47,7,Redmi,GRATE MOBILE,5,Neutral
601,47,8,Redmi,Delivered in time and product is good,5,Positive
602,47,9,Redmi,"Beautiful phone, came in secure packaging, seller is very nice person, deals professionally, i requested for early delivery and he honor me by sending it before the delivery time 10 stars, highly recommend 🙂",5,Positive
603,47,10,Redmi,"bought this phone for my mother, alhamdililah she is happy and satisfied note this phone is due normal purpose use, and for normal purpose I mean using WhatsApp, YouTube , calling etc",5,Positive
604,47,11,Redmi,seal pack mobile received thanks to draaz.this my second order,5,Positive
605,47,12,Redmi,💯 original packed phone Received in just 24 hour Packing was very good Same color received Recommended this phone in such a good price.,5,Positive
606,47,13,Redmi,"Very good service, am fully satisfied",5,Positive
607,47,14,Redmi,"Original Phone! The seller is very nice, I ordered the wrong color but he sent me the required color, thanks to him for that favour.. ❤️",5,Positive
608,47,15,Redmi,brand new phone has been delivered to me. thanks to the seller. will definitely recommend seller to my family and friends.,5,Positive
609,48,1,Infinix,The phone is very nice although the delivery was a little slow. The price was higher than the market even after discounts which is very disappointing.,4,Negative
610,48,2,Infinix,Alhumdulillah Thank you Seller and Daraz,5,Positive
611,48,3,Infinix,the product is same as shown price was higher than market price but it's good and same as shown recommend 👍❤😊,4,Positive
612,48,4,Infinix,The phone is very nice although the delivery was a little slow. The price was higher than the market even after discounts which is very disappointing.,4,Negative
613,48,5,Infinix,the product is same as shown price was higher than market price but it's good and same as shown recommend 👍❤😊,4,Positive
614,48,6,Infinix,Delievery on time and it is same as shown,4,Neutral
615,48,7,Infinix,mobile is very nice,4,Positive
616,49,1,Combo,Battery Timing 🪫 Too Low 😞🔅 Looks wize Mobile Fresh!! Double Click On & Off Screen not working 😞 After I enabled Others 😕 sides remaining to clear And final Review!,4,Positive
617,49,2,Combo,Battery Timing 🪫 Too Low 😞🔅 Looks wize Mobile Fresh!! Double Click On & Off Screen not working 😞 After I enabled Others 😕 sides remaining to clear And final Review!,4,Positive
618,49,3,Combo,Battery Timing 🪫 Too Low 😞🔅 Looks wize Mobile Fresh!! Double Click On & Off Screen not working 😞 After I enabled Others 😕 sides remaining to clear And final Review!,4,Positive
619,49,4,Combo,Battery Timing 🪫 Too Low 😞🔅 Looks wize Mobile Fresh!! Double Click On & Off Screen not working 😞 After I enabled Others 😕 sides remaining to clear And final Review!,4,Positive
620,49,5,Combo,Battery Timing 🪫 Too Low 😞🔅 Looks wize Mobile Fresh!! Double Click On & Off Screen not working 😞 After I enabled Others 😕 sides remaining to clear And final Review!,4,Positive
621,50,1,Itel,Very nice 👍 mobile,5,Positive
622,50,2,Itel,it is more than perfect... thanks daraz and thanks dealer,5,Positive
623,50,3,Itel,😅thri preshni thi mehngi chez phli dfa daraz sy buy krty hue k pta k orignle hgi k ni but dekh k sary doubt clear ho gye daraz ki dlivry srwis bht slow hti ja re bki fon A1h 😍,5,Neutral
624,50,4,Itel,best mobile i m so happy ya mobile mine open is liya nhi kia mujhe gift krna hai wase mobile bhot axha hai .😀,5,Positive
625,50,5,Itel,I bought 2 mobiles and am fully satisfied with all services. Mobiles are very good even delivered on time. Thanks Daraz.,5,Positive
626,50,6,Itel,"The seller is very cooperative, the product is same as shown, the delivery time is very short",5,Neutral
627,50,7,Itel,seller is very good on time delivery very much satisfied,5,Positive
628,50,8,Itel,good bahot hi kamal ka ha ya mobile,5,Positive
629,50,9,Itel,camera work little bit not good,5,Negative
630,50,10,Itel,Very smart phone. Thank you seller,5,Positive
631,50,11,Itel,Seller Service 10/10,5,Neutral
632,50,12,Itel,👍,5,Neutral
633,50,13,Itel,Excellent,5,Positive
634,50,14,Itel,i order this phone reach me timely quickly delivered me cellphone is good but battery timing is not good,4,Positive
635,50,15,Itel,price is high,2,Neutral
636,51,1,TECNO,waqt se pehly Dilevry hogai. mob b new he. jazakallah dear,5,Positive
637,51,2,TECNO,waqt se pehly Dilevry hogai. mob b new he. jazakallah dear,5,Positive
638,51,3,TECNO,waqt se pehly Dilevry hogai. mob b new he. jazakallah dear,5,Positive
639,51,4,TECNO,waqt se pehly Dilevry hogai. mob b new he. jazakallah dear,5,Positive
640,51,5,TECNO,waqt se pehly Dilevry hogai. mob b new he. jazakallah dear,5,Positive
641,52,1,Itel,honest seller fast shipping phone is very good camera results also nice all over good phone and I ordered again,5,Positive
642,52,2,Itel,"Original product, good service and quick delivery.",5,Positive
643,52,3,Itel,"Got the parcel in 2 days. Seller was way too helpful. Product is genuine, PTA approved. 12 months warranty from Advance Telecom. A nice handful and cost effective mobile phone. Highly recommend.",5,Positive
644,52,4,Itel,jazakallah honest seller and deliver in just 2 days authentic product product to apni jagah itni qeemat men bhot acha hai lekin asal men Jo muje free men mili woh seller ka Sacha aur jaldi response hai jis ki bhot ahmiyat hai Allah aap k karobar men taraqqi ata farmaey thank you so much,5,Positive
645,52,5,Itel,very nice mobile very good quality ♥️♥️♥️♥️♥️♥️,5,Positive
646,52,6,Itel,"Very fast delivery, seller is very responsive and honest. Original product received in original packing with 1 year E warranty. Phone is also superb as per expectations.",5,Positive
647,52,7,Itel,boht acha mobile hy zaberdeast,5,Neutral
648,52,8,Itel,nice mobile phone .thanks daraz,5,Positive
649,52,9,Itel,Mashallah the phone is more beautiful than the picture and the seller is very cooperative even though I ordered a wrong but they changed it's color to my liking when I text them jazakallah,5,Positive
650,52,10,Itel,outclass mobile and seller is very honest as per product,5,Positive
651,52,11,Itel,It's really good experience with Customer satisfaction approach I really like it time delivery awesome satisfied packing and genuine product...,5,Positive
652,52,12,Itel,same wohi cheiz bheji hai aur same wohi color green us krna bad review day rhi ho 😊👌🏻,5,Negative
653,52,13,Itel,very nice set. seller was very cooperative specially thanks for colour which is same as ordered.,5,Positive
654,52,14,Itel,Ma shaa Allah Product Ki Quality Bohat Achi hai Jaisa Order kia tha waisi he Delivery hui hai ...Honest Seller 💞💞,5,Negative
655,52,15,Itel,value for money... recieved As shown Recommended Seller... :-),5,Positive
656,53,1,iPhone,fake seller kharab phone aya is seller sa buy nai krna islia post kr rha hoo mere trah koii or na purchase krla phone kharab aya on hi nai huwa,1,Negative
657,53,2,iPhone,fake seller kharab phone aya is seller sa buy nai krna islia post kr rha hoo mere trah koii or na purchase krla phone kharab aya on hi nai huwa,1,Negative
658,53,3,iPhone,fake seller kharab phone aya is seller sa buy nai krna islia post kr rha hoo mere trah koii or na purchase krla phone kharab aya on hi nai huwa,1,Negative
659,53,4,iPhone,fake seller kharab phone aya is seller sa buy nai krna islia post kr rha hoo mere trah koii or na purchase krla phone kharab aya on hi nai huwa,1,Negative
660,53,5,iPhone,fake seller kharab phone aya is seller sa buy nai krna islia post kr rha hoo mere trah koii or na purchase krla phone kharab aya on hi nai huwa,1,Negative
661,54,1,Infinix,#11.11 Very good phone and timely delivered.. impressive service,5,Positive
662,54,2,Infinix,"phone is so fine , no any scratches. phone accessories bhi complete thi, also service is soo perfect.",5,Positive
663,54,3,Infinix,delivered same as shown.,5,Neutral
664,54,4,Infinix,nice mobile thanks saler,5,Positive
665,54,5,Infinix,good product recommend,5,Positive
666,55,1,HONOR,Warranty card is not there. I guess it's not new,3,Neutral
667,55,2,HONOR,Warranty card is not there. I guess it's not new,3,Neutral
668,55,3,HONOR,Warranty card is not there. I guess it's not new,3,Neutral
669,55,4,HONOR,Warranty card is not there. I guess it's not new,3,Neutral
670,55,5,HONOR,Warranty card is not there. I guess it's not new,3,Neutral
671,56,1,Infinix,Aoa Jaisa bola waisa he mobile mila bohat khushi howi seller bi bohat cooperative ha jo color kaha wohi bheja thx seller market rate se kam pr mila zbrdst shabash,5,Positive
672,56,2,Infinix,Highly recommended beautiful Mobile thank you seller 😍,5,Positive
673,56,3,Infinix,Color was different than I order. I ordered purple but got black. The box of phone was already opened. Bad experience.,1,Negative
